Dim1,Dim2,ModelLabel,UniqueLabel
-2.4747164,63.448975,base_kras_caf,base_kras_caf_469
-3.8032877,63.618565,base_kras_caf,base_kras_caf_470
-2.8936076,63.82974,base_kras_caf,base_kras_caf_471
-2.5958006,62.498142,base_kras_caf,base_kras_caf_472
-1.7231646,65.32292,base_kras_caf,base_kras_caf_473
-3.224247,64.66427,base_kras_caf,base_kras_caf_474
-4.2403827,63.175953,base_kras_caf,base_kras_caf_475
-2.9310813,62.229855,base_kras_caf,base_kras_caf_476
-0.7333344,65.81737,base_kras_caf,base_kras_caf_477
-3.2198656,64.804985,base_kras_caf,base_kras_caf_478
-3.0641778,65.26387,base_kras_caf,base_kras_caf_479
-1.9300959,65.592514,base_kras_caf,base_kras_caf_480
-2.9080768,65.59415,base_kras_caf,base_kras_caf_481
-4.8106465,63.37278,base_kras_caf,base_kras_caf_482
-2.9081907,63.894157,base_kras_caf,base_kras_caf_483
-3.1681926,62.538395,base_kras_caf,base_kras_caf_484
-4.1703367,63.98331,base_kras_caf,base_kras_caf_485
-5.0393,64.5384,base_kras_caf,base_kras_caf_486
-3.1157565,66.43641,base_kras_caf,base_kras_caf_487
-3.2156537,64.96269,base_kras_caf,base_kras_caf_488
-1.6817523,65.1227,base_kras_caf,base_kras_caf_489
-3.9491327,63.939865,base_kras_caf,base_kras_caf_490
-5.4473696,64.44629,base_kras_caf,base_kras_caf_491
-4.113613,62.008167,base_kras_caf,base_kras_caf_492
-3.307613,63.791283,base_kras_caf,base_kras_caf_493
-2.9557166,65.31518,base_kras_caf,base_kras_caf_494
-3.7173836,63.690155,base_kras_caf,base_kras_caf_495
-1.7091054,65.81802,base_kras_caf,base_kras_caf_496
-1.0500202,66.622826,base_kras_caf,base_kras_caf_497
-3.022182,64.47025,base_kras_caf,base_kras_caf_498
-4.0002103,66.32323,base_kras_caf,base_kras_caf_499
-1.9046214,66.087494,base_kras_caf,base_kras_caf_500
-4.7646213,64.18298,base_kras_caf,base_kras_caf_501
-4.1823726,61.43696,base_kras_caf,base_kras_caf_502
-1.1858567,65.06798,base_kras_caf,base_kras_caf_503
-2.8866158,63.80012,base_kras_caf,base_kras_caf_504
-2.770454,63.853687,base_kras_caf,base_kras_caf_505
-2.5374002,65.33912,base_kras_caf,base_kras_caf_506
-5.1208944,63.474358,base_kras_caf,base_kras_caf_507
-3.8475103,63.20818,base_kras_caf,base_kras_caf_508
-2.2553306,66.236115,base_kras_caf,base_kras_caf_509
-4.125299,63.77865,base_kras_caf,base_kras_caf_510
-3.1387546,66.068054,base_kras_caf,base_kras_caf_511
-3.5344214,62.322826,base_kras_caf,base_kras_caf_512
-1.8186032,66.66403,base_kras_caf,base_kras_caf_513
-0.39826432,66.61394,base_kras_caf,base_kras_caf_514
-4.3926706,62.171448,base_kras_caf,base_kras_caf_515
-2.0856724,66.05759,base_kras_caf,base_kras_caf_516
-2.654248,66.60751,base_kras_caf,base_kras_caf_517
-2.7923558,64.544205,base_kras_caf,base_kras_caf_518
-4.033085,65.13198,base_kras_caf,base_kras_caf_519
-0.53907406,66.32977,base_kras_caf,base_kras_caf_520
-4.9226995,63.550644,base_kras_caf,base_kras_caf_521
-6.2791734,63.885044,base_kras_caf,base_kras_caf_522
-1.7191325,65.158066,base_kras_caf,base_kras_caf_523
-3.9360812,63.595818,base_kras_caf,base_kras_caf_524
-2.7885432,65.009926,base_kras_caf,base_kras_caf_525
-0.5298972,65.113365,base_kras_caf,base_kras_caf_526
-3.1727324,64.907104,base_kras_caf,base_kras_caf_527
-1.7091976,66.00373,base_kras_caf,base_kras_caf_528
-3.4103875,62.818966,base_kras_caf,base_kras_caf_529
-4.568923,65.11508,base_kras_caf,base_kras_caf_530
-2.9037669,65.32011,base_kras_caf,base_kras_caf_531
-1.6628982,65.607834,base_kras_caf,base_kras_caf_532
-2.8784995,64.31224,base_kras_caf,base_kras_caf_533
-4.4058485,64.6791,base_kras_caf,base_kras_caf_534
-5.1879115,63.527073,base_kras_caf,base_kras_caf_535
-3.3174798,65.47118,base_kras_caf,base_kras_caf_536
-1.5482364,65.26051,base_kras_caf,base_kras_caf_537
-2.7718213,65.26825,base_kras_caf,base_kras_caf_538
-2.4595325,66.03926,base_kras_caf,base_kras_caf_539
-2.194895,65.65349,base_kras_caf,base_kras_caf_540
-0.57479453,65.54405,base_kras_caf,base_kras_caf_541
-0.11542269,65.33292,base_kras_caf,base_kras_caf_542
-3.8211138,63.978054,base_kras_caf,base_kras_caf_543
-2.5591998,65.59035,base_kras_caf,base_kras_caf_544
-2.7975996,64.48203,base_kras_caf,base_kras_caf_545
-0.92637044,64.16168,base_kras_caf,base_kras_caf_546
-1.7456903,65.316795,base_kras_caf,base_kras_caf_547
-1.4559565,65.45346,base_kras_caf,base_kras_caf_548
-4.15517,63.2451,base_kras_caf,base_kras_caf_549
-5.1462226,64.100105,base_kras_caf,base_kras_caf_550
-1.3316888,65.43422,base_kras_caf,base_kras_caf_551
-0.872956,65.761894,base_kras_caf,base_kras_caf_552
-1.9630225,65.32548,base_kras_caf,base_kras_caf_553
-3.6109035,64.746735,base_kras_caf,base_kras_caf_554
-2.0159557,64.82621,base_kras_caf,base_kras_caf_555
-1.858444,65.03248,base_kras_caf,base_kras_caf_556
-1.3198935,65.62283,base_kras_caf,base_kras_caf_557
-1.6711224,66.155975,base_kras_caf,base_kras_caf_558
-4.039024,64.00899,base_kras_caf,base_kras_caf_559
-0.37334198,65.398415,base_kras_caf,base_kras_caf_560
-4.3372607,65.185745,base_kras_caf,base_kras_caf_561
-4.182184,64.01932,base_kras_caf,base_kras_caf_562
-2.5954843,65.36554,base_kras_caf,base_kras_caf_563
-3.6905456,64.24586,base_kras_caf,base_kras_caf_564
-1.9831758,65.46238,base_kras_caf,base_kras_caf_565
-6.6962366,64.586914,base_kras_caf,base_kras_caf_566
-2.627845,64.3222,base_kras_caf,base_kras_caf_567
-4.425666,64.04176,base_kras_caf,base_kras_caf_568
-0.8668367,65.24449,base_kras_caf,base_kras_caf_569
-1.834591,66.72689,base_kras_caf,base_kras_caf_570
-0.8199435,66.977325,base_kras_caf,base_kras_caf_571
-1.535735,65.84785,base_kras_caf,base_kras_caf_572
-0.93022746,66.87427,base_kras_caf,base_kras_caf_573
-4.1658983,61.32018,base_kras_caf,base_kras_caf_574
-2.6656063,64.0034,base_kras_caf,base_kras_caf_575
-3.250643,63.499817,base_kras_caf,base_kras_caf_576
-1.820248,65.23023,base_kras_caf,base_kras_caf_577
-4.5326796,65.3825,base_kras_caf,base_kras_caf_578
-4.7580805,61.15859,base_kras_caf,base_kras_caf_579
-3.4626384,63.74396,base_kras_caf,base_kras_caf_580
-0.93503374,65.72358,base_kras_caf,base_kras_caf_581
-3.6309829,63.4065,base_kras_caf,base_kras_caf_582
-3.1996922,65.265076,base_kras_caf,base_kras_caf_583
-3.9936187,63.89427,base_kras_caf,base_kras_caf_584
-1.5083793,66.26737,base_kras_caf,base_kras_caf_585
-2.624437,64.29398,base_kras_caf,base_kras_caf_586
-2.6671257,65.66776,base_kras_caf,base_kras_caf_587
-2.2255142,65.50583,base_kras_caf,base_kras_caf_588
-1.9593956,65.31735,base_kras_caf,base_kras_caf_589
-3.0946078,65.06519,base_kras_caf,base_kras_caf_590
-2.5411594,64.4816,base_kras_caf,base_kras_caf_591
-3.5134823,63.23027,base_kras_caf,base_kras_caf_592
-2.7544727,66.22176,base_kras_caf,base_kras_caf_593
-3.3873966,65.35455,base_kras_caf,base_kras_caf_594
-2.558005,66.712105,base_kras_caf,base_kras_caf_595
-1.215188,64.948456,base_kras_caf,base_kras_caf_596
-2.894672,65.57937,base_kras_caf,base_kras_caf_597
-0.68571573,66.54251,base_kras_caf,base_kras_caf_598
-4.1901712,64.98434,base_kras_caf,base_kras_caf_599
-3.6164777,65.01115,base_kras_caf,base_kras_caf_600
-4.7042446,63.670483,base_kras_caf,base_kras_caf_601
-3.7315617,62.309547,base_kras_caf,base_kras_caf_602
-4.290797,64.53338,base_kras_caf,base_kras_caf_603
-3.6873498,64.651726,base_kras_caf,base_kras_caf_604
-2.5378711,64.49794,base_kras_caf,base_kras_caf_605
-2.90306,64.72796,base_kras_caf,base_kras_caf_606
-3.1810877,65.2513,base_kras_caf,base_kras_caf_607
-4.0999227,66.35156,base_kras_caf,base_kras_caf_608
-2.3897684,64.079605,base_kras_caf,base_kras_caf_609
-3.0627944,63.497543,base_kras_caf,base_kras_caf_610
-0.30033684,65.15091,base_kras_caf,base_kras_caf_611
-3.9192166,64.41317,base_kras_caf,base_kras_caf_612
-4.4627113,62.128414,base_kras_caf,base_kras_caf_613
-2.086439,65.35614,base_kras_caf,base_kras_caf_614
-2.4208062,64.778465,base_kras_caf,base_kras_caf_615
-2.518178,64.798935,base_kras_caf,base_kras_caf_616
-2.8477178,64.68975,base_kras_caf,base_kras_caf_617
-4.5647626,63.53406,base_kras_caf,base_kras_caf_618
-3.1656284,65.79443,base_kras_caf,base_kras_caf_619
-2.7067351,63.380497,base_kras_caf,base_kras_caf_620
-2.2206087,64.162994,base_kras_caf,base_kras_caf_621
-3.066915,65.93223,base_kras_caf,base_kras_caf_622
-3.4390304,65.92769,base_kras_caf,base_kras_caf_623
-3.1383486,65.70628,base_kras_caf,base_kras_caf_624
-3.5711434,63.861324,base_kras_caf,base_kras_caf_625
-3.0799003,65.123505,base_kras_caf,base_kras_caf_626
-3.8797624,62.653824,base_kras_caf,base_kras_caf_627
-3.4723887,64.35546,base_kras_caf,base_kras_caf_628
-3.072611,63.36842,base_kras_caf,base_kras_caf_629
-3.2607117,64.1341,base_kras_caf,base_kras_caf_630
-4.106287,63.343678,base_kras_caf,base_kras_caf_631
-3.8385677,62.807156,base_kras_caf,base_kras_caf_632
-3.0547245,63.95095,base_kras_caf,base_kras_caf_633
-3.151428,65.52528,base_kras_caf,base_kras_caf_634
-4.269684,62.30504,base_kras_caf,base_kras_caf_635
-3.8013165,63.129032,base_kras_caf,base_kras_caf_636
-1.306205,66.98957,base_kras_caf,base_kras_caf_637
-1.764538,65.71046,base_kras_caf,base_kras_caf_638
-4.0918827,65.92829,base_kras_caf,base_kras_caf_639
-1.485293,65.14549,base_kras_caf,base_kras_caf_640
-3.044197,63.251675,base_kras_caf,base_kras_caf_641
-4.1035924,63.96482,base_kras_caf,base_kras_caf_642
-4.020825,63.796516,base_kras_caf,base_kras_caf_643
-3.2512343,65.36107,base_kras_caf,base_kras_caf_644
-2.623623,65.34249,base_kras_caf,base_kras_caf_645
-2.7154233,65.105865,base_kras_caf,base_kras_caf_646
-4.743879,63.88739,base_kras_caf,base_kras_caf_647
-2.4443374,65.27934,base_kras_caf,base_kras_caf_648
-2.5192342,64.137115,base_kras_caf,base_kras_caf_649
-4.6355295,64.63479,base_kras_caf,base_kras_caf_650
-2.0694864,63.634056,base_kras_caf,base_kras_caf_651
-2.1894767,65.27486,base_kras_caf,base_kras_caf_652
-3.2192433,63.756092,base_kras_caf,base_kras_caf_653
-1.843661,64.975685,base_kras_caf,base_kras_caf_654
-3.9733398,63.656708,base_kras_caf,base_kras_caf_655
-0.9004114,66.08363,base_kras_caf,base_kras_caf_656
-1.8368248,63.8778,base_kras_caf,base_kras_caf_657
-2.7250116,65.3902,base_kras_caf,base_kras_caf_658
-4.717251,66.207664,base_kras_caf,base_kras_caf_659
-4.5620947,63.23007,base_kras_caf,base_kras_caf_660
-1.507377,64.69332,base_kras_caf,base_kras_caf_661
-1.0644103,66.153465,base_kras_caf,base_kras_caf_662
-3.3643012,65.130295,base_kras_caf,base_kras_caf_663
-3.106319,64.42376,base_kras_caf,base_kras_caf_664
-1.2680576,66.902596,base_kras_caf,base_kras_caf_665
-1.50637,66.59606,base_kras_caf,base_kras_caf_666
-4.668091,63.732933,base_kras_caf,base_kras_caf_667
-1.1879267,63.64498,base_kras_caf,base_kras_caf_668
-2.9873822,65.96904,base_kras_caf,base_kras_caf_669
-3.6770213,62.771088,base_kras_caf,base_kras_caf_670
-3.543849,63.871857,base_kras_caf,base_kras_caf_671
-3.229203,63.83174,base_kras_caf,base_kras_caf_672
-1.94716,65.514305,base_kras_caf,base_kras_caf_673
-2.8278344,65.38154,base_kras_caf,base_kras_caf_674
-2.5989423,65.83185,base_kras_caf,base_kras_caf_675
-3.416116,63.653797,base_kras_caf,base_kras_caf_676
-0.23728448,65.15504,base_kras_caf,base_kras_caf_677
-4.1370077,63.565636,base_kras_caf,base_kras_caf_678
-2.3966181,65.36349,base_kras_caf,base_kras_caf_679
-2.3893282,64.03765,base_kras_caf,base_kras_caf_680
-3.5047984,63.612965,base_kras_caf,base_kras_caf_681
-1.6219782,66.37677,base_kras_caf,base_kras_caf_682
-2.3367147,63.842884,base_kras_caf,base_kras_caf_683
-3.1700075,63.55994,base_kras_caf,base_kras_caf_684
-2.1485841,66.23426,base_kras_caf,base_kras_caf_685
-2.204153,64.135086,base_kras_caf,base_kras_caf_686
-3.029302,64.80063,base_kras_caf,base_kras_caf_687
-2.9842947,66.001305,base_kras_caf,base_kras_caf_688
-3.6215258,63.435825,base_kras_caf,base_kras_caf_689
-3.58079,63.520073,base_kras_caf,base_kras_caf_690
-0.9687727,66.341446,base_kras_caf,base_kras_caf_691
-2.7815263,65.936714,base_kras_caf,base_kras_caf_692
-4.0578775,63.124195,base_kras_caf,base_kras_caf_693
-3.4212055,65.493576,base_kras_caf,base_kras_caf_694
-3.59024,63.352173,base_kras_caf,base_kras_caf_695
-0.4141101,66.291916,base_kras_caf,base_kras_caf_696
-4.566283,66.00092,base_kras_caf,base_kras_caf_697
-1.638961,65.29948,base_kras_caf,base_kras_caf_698
-2.3211493,63.120296,base_kras_caf,base_kras_caf_699
-2.4588704,64.418,base_kras_caf,base_kras_caf_700
-3.3454857,64.30036,base_kras_caf,base_kras_caf_701
-3.5424674,63.60245,base_kras_caf,base_kras_caf_702
-2.8938174,63.588367,base_kras_caf,base_kras_caf_703
-5.8871555,62.05809,base_kras_caf,base_kras_caf_704
-3.3948286,66.67089,base_kras_caf,base_kras_caf_705
-1.9154613,65.198044,base_kras_caf,base_kras_caf_706
-1.5246763,64.417854,base_kras_caf,base_kras_caf_707
-2.1981208,64.32059,base_kras_caf,base_kras_caf_708
-3.0937812,63.444508,base_kras_caf,base_kras_caf_709
-2.5348628,64.687355,base_kras_caf,base_kras_caf_710
-3.7845073,62.76146,base_kras_caf,base_kras_caf_711
-6.380862,64.08615,base_kras_caf,base_kras_caf_712
-3.7234604,64.99606,base_kras_caf,base_kras_caf_713
-3.6325738,64.71943,base_kras_caf,base_kras_caf_714
-3.6469605,61.069374,base_kras_caf,base_kras_caf_715
-4.633885,65.00019,base_kras_caf,base_kras_caf_716
-1.2558459,65.20955,base_kras_caf,base_kras_caf_717
-4.3199387,65.74154,base_kras_caf,base_kras_caf_718
-0.5342034,66.48793,base_kras_caf,base_kras_caf_719
-0.97092754,65.86868,base_kras_caf,base_kras_caf_720
-3.5280414,64.94908,base_kras_caf,base_kras_caf_721
-0.76182437,65.814606,base_kras_caf,base_kras_caf_722
-3.2395725,64.3382,base_kras_caf,base_kras_caf_723
-1.5937549,64.86165,base_kras_caf,base_kras_caf_724
-2.4603474,63.735447,base_kras_caf,base_kras_caf_725
-3.4372153,66.24116,base_kras_caf,base_kras_caf_726
-3.096953,64.56109,base_kras_caf,base_kras_caf_727
-1.7769026,65.62383,base_kras_caf,base_kras_caf_728
-2.269755,64.74244,base_kras_caf,base_kras_caf_729
-2.2610133,65.97036,base_kras_caf,base_kras_caf_730
-1.4262899,64.576706,base_kras_caf,base_kras_caf_731
-3.2803094,64.635376,base_kras_caf,base_kras_caf_732
-3.1056337,64.66582,base_kras_caf,base_kras_caf_733
-3.224462,64.95737,base_kras_caf,base_kras_caf_734
-5.0007963,65.34099,base_kras_caf,base_kras_caf_735
-5.389287,63.640266,base_kras_caf,base_kras_caf_736
-2.1155324,65.61773,base_kras_caf,base_kras_caf_737
-0.75299996,64.370636,base_kras_caf,base_kras_caf_738
-0.2765601,65.819916,base_kras_caf,base_kras_caf_739
-2.505857,65.22231,base_kras_caf,base_kras_caf_740
-1.719127,65.45753,base_kras_caf,base_kras_caf_741
-2.7181175,65.07326,base_kras_caf,base_kras_caf_742
-1.7767775,65.11463,base_kras_caf,base_kras_caf_743
-4.3634033,65.451454,base_kras_caf,base_kras_caf_744
-1.3977543,65.47638,base_kras_caf,base_kras_caf_745
-2.8207343,65.66049,base_kras_caf,base_kras_caf_746
-4.084918,63.743164,base_kras_caf,base_kras_caf_747
-2.9850857,65.34512,base_kras_caf,base_kras_caf_748
-3.7967284,64.131294,base_kras_caf,base_kras_caf_749
-2.7099805,64.18855,base_kras_caf,base_kras_caf_750
-2.526785,65.60023,base_kras_caf,base_kras_caf_751
-1.3176811,65.64403,base_kras_caf,base_kras_caf_752
-1.1450121,65.13243,base_kras_caf,base_kras_caf_753
-2.78775,65.53273,base_kras_caf,base_kras_caf_754
-3.529122,65.45069,base_kras_caf,base_kras_caf_755
-2.4059553,65.26373,base_kras_caf,base_kras_caf_756
-2.960239,65.23785,base_kras_caf,base_kras_caf_757
-2.753392,66.23983,base_kras_caf,base_kras_caf_758
-3.4882572,60.946087,base_kras_caf,base_kras_caf_759
-2.7624888,65.56886,base_kras_caf,base_kras_caf_760
-3.5455797,66.549866,base_kras_caf,base_kras_caf_761
-1.0856915,66.319336,base_kras_caf,base_kras_caf_762
-2.1049938,63.34536,base_kras_caf,base_kras_caf_763
-4.053851,63.973873,base_kras_caf,base_kras_caf_764
-2.5103145,63.376858,base_kras_caf,base_kras_caf_765
-2.630166,64.68163,base_kras_caf,base_kras_caf_766
-3.0903442,65.881714,base_kras_caf,base_kras_caf_767
-3.8750093,64.96895,base_kras_caf,base_kras_caf_768
-3.2281225,64.58075,base_kras_caf,base_kras_caf_769
-3.4872382,65.44499,base_kras_caf,base_kras_caf_770
-3.8389254,63.83078,base_kras_caf,base_kras_caf_771
-4.861893,64.0012,base_kras_caf,base_kras_caf_772
-4.3185396,63.189915,base_kras_caf,base_kras_caf_773
-3.1803737,65.538574,base_kras_caf,base_kras_caf_774
-5.3997736,63.359917,base_kras_caf,base_kras_caf_775
-2.8672824,65.784775,base_kras_caf,base_kras_caf_776
-2.2268019,66.57541,base_kras_caf,base_kras_caf_777
-2.9072096,65.628265,base_kras_caf,base_kras_caf_778
-2.4481966,66.07966,base_kras_caf,base_kras_caf_779
-1.9184847,65.02832,base_kras_caf,base_kras_caf_780
-2.870939,65.64358,base_kras_caf,base_kras_caf_781
-2.816759,65.37942,base_kras_caf,base_kras_caf_782
-4.192288,63.70659,base_kras_caf,base_kras_caf_783
-0.48307875,66.25201,base_kras_caf,base_kras_caf_784
-2.0995512,65.856865,base_kras_caf,base_kras_caf_785
-3.0889974,65.19701,base_kras_caf,base_kras_caf_786
-2.6446595,65.943535,base_kras_caf,base_kras_caf_787
-3.7419322,65.65568,base_kras_caf,base_kras_caf_788
-3.1907697,64.013695,base_kras_caf,base_kras_caf_789
-2.5908887,63.560577,base_kras_caf,base_kras_caf_790
-2.1523247,65.53078,base_kras_caf,base_kras_caf_791
-4.8140216,63.745205,base_kras_caf,base_kras_caf_792
-1.2911767,65.50296,base_kras_caf,base_kras_caf_793
-2.8607762,64.54388,base_kras_caf,base_kras_caf_794
-2.403163,65.38294,base_kras_caf,base_kras_caf_795
-2.666243,65.887184,base_kras_caf,base_kras_caf_796
-3.9472387,66.402794,base_kras_caf,base_kras_caf_797
-2.702227,64.87949,base_kras_caf,base_kras_caf_798
-2.3302908,64.6725,base_kras_caf,base_kras_caf_799
-2.3115988,65.40857,base_kras_caf,base_kras_caf_800
-1.2597203,65.019424,base_kras_caf,base_kras_caf_801
-2.1934187,65.41815,base_kras_caf,base_kras_caf_802
-3.3174431,63.926216,base_kras_caf,base_kras_caf_803
-1.7348998,65.97756,base_kras_caf,base_kras_caf_804
-3.3496654,65.06156,base_kras_caf,base_kras_caf_805
-3.4185495,65.216156,base_kras_caf,base_kras_caf_806
-2.996478,63.44828,base_kras_caf,base_kras_caf_807
-3.6399162,63.7695,base_kras_caf,base_kras_caf_808
-2.5245752,63.62177,base_kras_caf,base_kras_caf_809
-3.2427282,64.72069,base_kras_caf,base_kras_caf_810
-4.0203414,64.258514,base_kras_caf,base_kras_caf_811
-2.3684068,65.510284,base_kras_caf,base_kras_caf_812
-2.9783845,63.624348,base_kras_caf,base_kras_caf_813
-3.06152,65.741264,base_kras_caf,base_kras_caf_814
-3.3782377,64.33045,base_kras_caf,base_kras_caf_815
-4.725643,63.89,base_kras_caf,base_kras_caf_816
-2.0973456,65.15387,base_kras_caf,base_kras_caf_817
0.22878604,65.73626,base_kras_caf,base_kras_caf_818
-4.1921096,62.125652,base_kras_caf,base_kras_caf_819
-3.9809868,61.245384,base_kras_caf,base_kras_caf_820
-2.4361763,66.20984,base_kras_caf,base_kras_caf_821
-2.923678,63.951084,base_kras_caf,base_kras_caf_822
-0.921683,65.220924,base_kras_caf,base_kras_caf_823
-2.3985853,66.09118,base_kras_caf,base_kras_caf_824
-4.0028467,64.45597,base_kras_caf,base_kras_caf_825
-4.6651726,64.89912,base_kras_caf,base_kras_caf_826
-2.9299583,64.3222,base_kras_caf,base_kras_caf_827
-1.682457,65.80434,base_kras_caf,base_kras_caf_828
-2.6994042,65.48954,base_kras_caf,base_kras_caf_829
-1.3985788,67.056175,base_kras_caf,base_kras_caf_830
-1.7880379,64.831474,base_kras_caf,base_kras_caf_831
-3.4446917,65.32234,base_kras_caf,base_kras_caf_832
-3.0822284,64.669556,base_kras_caf,base_kras_caf_833
-1.8817134,65.820885,base_kras_caf,base_kras_caf_834
-2.9073012,64.58708,base_kras_caf,base_kras_caf_835
-2.801713,63.542717,base_kras_caf,base_kras_caf_836
-2.9679844,65.13022,base_kras_caf,base_kras_caf_837
-4.2485204,63.792084,base_kras_caf,base_kras_caf_838
-2.6458054,64.28182,base_kras_caf,base_kras_caf_839
-2.456393,65.767235,base_kras_caf,base_kras_caf_840
-1.5952383,64.84873,base_kras_caf,base_kras_caf_841
-0.88266945,66.63619,base_kras_caf,base_kras_caf_842
-5.732575,62.22008,base_kras_caf,base_kras_caf_843
-2.8931777,64.84737,base_kras_caf,base_kras_caf_844
-3.9157093,63.229553,base_kras_caf,base_kras_caf_845
-2.3370602,65.37521,base_kras_caf,base_kras_caf_846
-1.7091432,66.366264,base_kras_caf,base_kras_caf_847
-3.6327817,64.97008,base_kras_caf,base_kras_caf_848
-3.3964412,65.235,base_kras_caf,base_kras_caf_849
-3.9138086,65.72763,base_kras_caf,base_kras_caf_850
-0.2913445,65.26804,base_kras_caf,base_kras_caf_851
-3.5990782,64.12888,base_kras_caf,base_kras_caf_852
-1.5078821,66.16927,base_kras_caf,base_kras_caf_853
-1.8718494,65.71031,base_kras_caf,base_kras_caf_854
-3.78033,63.71203,base_kras_caf,base_kras_caf_855
-2.0321963,67.114624,base_kras_caf,base_kras_caf_856
-3.0805368,65.76009,base_kras_caf,base_kras_caf_857
-4.0000763,63.991795,base_kras_caf,base_kras_caf_858
-3.2102275,63.643005,base_kras_caf,base_kras_caf_859
-1.9581118,65.77419,base_kras_caf,base_kras_caf_860
-3.6750505,64.3101,base_kras_caf,base_kras_caf_861
-3.2161572,63.92755,base_kras_caf,base_kras_caf_862
-2.6246624,63.799496,base_kras_caf,base_kras_caf_863
-4.3168464,62.97382,base_kras_caf,base_kras_caf_864
-2.6638339,65.47006,base_kras_caf,base_kras_caf_865
